代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
002598,山东章鼓,2026-04-14,8.16,0.71,22.2,21.2,17.9%,-1.3%
600416,湘电股份,2026-04-16,12.38,0.77,30.1,29.1,13.6%,0.6%
601212,白银有色,2026-04-16,8.04,0.86,19.5,38.1,17.1%,1.8%
002044,美年健康,2026-04-16,5.36,0.9,26.3,23.6,20.9%,-0.9%
603535,嘉诚国际,2026-04-16,8.42,1.07,34.4,44.0,10.9%,1.3%
002103,广博股份,2026-04-16,8.26,1.1,27.8,28.4,10.7%,2.1%
600530,交大昂立,2026-04-16,5.23,1.12,25.6,26.6,13.9%,1.2%
