代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
000655,金岭矿业,2026-04-22,8.56,0.33,27.2,44.8,14.4%,0.0%
603968,醋化股份,2026-04-22,11.75,0.52,32.2,11.8,12.3%,-0.4%
002527,新时达,2026-04-22,13.39,0.63,31.8,42.6,12.5%,0.2%
600021,上海电力,2026-04-22,17.95,0.69,33.0,37.8,11.7%,-0.4%
600992,贵绳股份,2026-04-22,12.0,0.71,32.8,43.7,10.4%,-0.2%
002319,乐通股份,2026-04-22,11.16,0.95,27.9,36.4,17.5%,-0.1%
