代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
002769,普路通,2026-04-08,10.39,0.68,31.6,19.6,13.0%,3.8%
600969,郴电国际,2026-04-08,9.66,0.76,33.7,24.0,11.0%,3.8%
000599,青岛双星,2026-04-08,5.52,0.78,23.1,15.0,17.3%,3.2%
002320,海峡股份,2026-04-08,8.61,0.86,32.7,21.6,17.0%,3.6%
002117,东港股份,2026-04-08,9.88,0.91,34.9,19.9,14.6%,4.1%
000635,英 力 特,2026-04-08,8.47,1.0,33.9,37.7,11.8%,1.8%
