代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
603225,新凤鸣,2026-04-24,17.05,0.46,28.9,40.1,10.3%,-0.1%
601369,陕鼓动力,2026-04-24,9.3,0.93,15.7,16.1,14.9%,1.5%
603168,莎普爱思,2026-04-24,6.5,0.98,27.3,21.6,10.5%,2.0%
002659,凯文教育,2026-04-24,5.12,1.0,26.9,29.2,11.5%,0.2%
000952,广济药业,2026-04-24,6.68,1.01,21.4,14.1,12.8%,1.8%
600476,湘邮科技,2026-04-24,11.04,1.11,34.4,39.4,15.7%,3.6%
