代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
601319,中国人保,2026-04-02,7.43,0.5,20.8,13.8,18.4%,-0.8%
601061,中信金属,2026-04-02,11.56,0.64,28.5,22.0,23.3%,-1.7%
601636,旗滨集团,2026-04-02,5.8,0.68,34.5,30.9,14.7%,-1.7%
002164,宁波东力,2026-04-02,12.01,0.72,28.3,44.5,13.9%,-0.7%
002194,武汉凡谷,2026-04-02,10.25,0.76,34.7,30.4,22.7%,-2.0%
601177,杭齿前进,2026-04-02,14.3,1.03,29.0,35.7,14.8%,-1.4%
