代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600873,梅花生物,2026-04-28,10.12,0.4,29.4,31.7,10.9%,-1.5%
603151,邦基科技,2026-04-28,15.75,0.54,27.4,29.5,12.8%,-0.4%
600530,交大昂立,2026-04-28,5.1,0.64,32.4,41.9,12.6%,-0.2%
000759,中百集团,2026-04-28,5.35,0.74,31.9,36.5,15.7%,-1.5%
002291,遥望科技,2026-04-28,6.28,0.85,19.5,37.3,12.2%,-0.2%
002187,广百股份,2026-04-28,6.1,1.13,31.1,36.5,12.1%,0.2%
