代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
605555,德昌股份,2026-04-10,15.37,0.45,25.0,36.9,12.4%,1.6%
002543,万和电气,2026-04-10,8.54,0.64,32.1,28.3,10.4%,0.2%
000821,京山轻机,2026-04-10,11.2,0.67,27.7,20.0,20.2%,1.1%
002820,桂发祥,2026-04-10,10.37,0.75,32.7,43.6,13.0%,0.9%
600586,金晶科技,2026-04-10,5.26,0.82,21.3,15.5,18.2%,0.8%
000599,青岛双星,2026-04-10,5.46,0.89,30.7,17.1,18.1%,1.7%
