code,name,advice,score,7日预期,14日预期,20日预期
002014,永新股份,重点关注/一击必中,90,等待验证,等待验证,等待验证
002677,浙江美大,轻仓试错,60,等待验证,等待验证,等待验证
600846,同济科技,轻仓试错,50,等待验证,等待验证,等待验证
600668,尖峰集团,观察,40,等待验证,等待验证,等待验证
002696,百洋股份,观察,30,等待验证,等待验证,等待验证
002423,中粮资本,观察,30,等待验证,等待验证,等待验证
603956,威派格,观察,20,等待验证,等待验证,等待验证
603056,德邦股份,观察,20,等待验证,等待验证,等待验证
002180,纳思达,观察,20,等待验证,等待验证,等待验证
000521,长虹美菱,观察,0,等待验证,等待验证,等待验证
