code,name,advice,score,7日预期,14日预期,20日预期
600288,大恒科技,重点关注/一击必中,90,等待验证,等待验证,等待验证
002677,浙江美大,轻仓试错,60,等待验证,等待验证,等待验证
603956,威派格,轻仓试错,60,等待验证,等待验证,等待验证
600668,尖峰集团,轻仓试错,50,等待验证,等待验证,等待验证
002696,百洋股份,轻仓试错,50,等待验证,等待验证,等待验证
603221,爱丽家居,轻仓试错,50,等待验证,等待验证,等待验证
600241,时代万恒,轻仓试错,50,等待验证,等待验证,等待验证
002698,博实股份,观察,20,等待验证,等待验证,等待验证
603056,德邦股份,观察,20,等待验证,等待验证,等待验证
002180,纳思达,观察,20,等待验证,等待验证,等待验证
002615,哈尔斯,观察,0,等待验证,等待验证,等待验证
600480,凌云股份,观察,0,等待验证,等待验证,等待验证
