日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-04-17,600732,爱旭股份,15.98,1.85%,2.11%,7,66.7%,2.47%,⭐⭐⭐,概率占优，分批建仓
2026-04-17,600724,宁波富达,6.93,2.36%,0.81%,10,60.0%,4.94%,⭐⭐⭐,概率占优，分批建仓
2026-04-17,002099,海翔药业,7.16,1.13%,1.88%,10,40.0%,0.16%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-17,000913,钱江摩托,15.48,1.57%,2.12%,11,37.5%,-1.39%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-17,600651,飞乐音响,6.85,0.59%,0.53%,13,33.3%,0.21%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-17,600218,全柴动力,9.84,1.13%,2.52%,9,22.2%,-0.23%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-17,603277,银都股份,14.43,0.98%,0.24%,6,16.7%,-5.10%,⭐⭐⭐,历史表现平平，轻仓试错
