日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-04-24,000036,华联控股,5.18,2.57%,3.03%,10,55.6%,9.54%,⭐⭐⭐,概率占优，分批建仓
2026-04-24,002164,宁波东力,13.15,4.28%,4.31%,11,44.4%,6.02%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-24,002556,辉隆股份,6.72,6.84%,4.32%,9,44.4%,-1.68%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-24,001313,粤海饲料,8.54,1.55%,2.05%,8,37.5%,-2.95%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-24,603079,圣达生物,17.16,3.44%,5.08%,8,25.0%,-6.69%,⭐⭐⭐,历史表现平平，轻仓试错
