日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-04-22,600110,诺德股份,10.3,3.1%,11.77%,7,28.6%,-4.38%,⭐⭐⭐,历史表现平平，轻仓试错
2026-04-22,603903,中持股份,12.9,9.97%,4.99%,7,14.3%,-2.99%,⭐⭐⭐,历史表现平平，轻仓试错
