日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-06-02,002521,齐峰新材,7.77,1.57%,1.24%,12,8.3%,-4.61%,⭐⭐⭐,历史表现平平，轻仓试错
2026-06-02,000007,全新好,12.1,4.22%,3.62%,11,72.7%,13.57%,⭐⭐⭐⭐⭐,历史强势基因，重仓买入
2026-06-02,000700,模塑科技,15.07,10.0%,12.87%,11,36.4%,-4.67%,⭐⭐⭐,历史表现平平，轻仓试错
2026-06-02,600084,中信尼雅,5.11,1.59%,0.43%,12,33.3%,-1.60%,⭐⭐⭐,历史表现平平，轻仓试错
