代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
002372,伟星新材,2026-06-10,9.38,0.53,17.5,20.9,11.8%,0.0%
002405,四维图新,2026-06-10,7.91,1.08,28.3,15.3,17.3%,-0.1%
