代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600007,中国国贸,2026-06-22,19.01,0.51,17.8,15.3,11.0%,1.4%
002817,黄山胶囊,2026-06-22,6.28,1.15,33.3,26.6,19.9%,1.8%
