代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
002488,金固股份,2026-06-05,10.19,0.85,33.3,24.5,14.2%,-3.1%
002476,宝莫股份,2026-06-05,5.24,0.87,32.4,15.6,10.9%,0.8%
600135,乐凯胶片,2026-06-05,9.11,0.94,23.0,12.1,16.8%,1.6%
002278,神开股份,2026-06-05,8.89,0.97,34.8,22.1,23.9%,0.4%
600435,北方导航,2026-06-05,11.85,1.07,30.6,14.1,20.8%,1.2%
600877,电科芯片,2026-06-05,14.02,1.09,10.5,12.8,16.8%,0.9%
002347,泰尔股份,2026-06-05,6.98,1.11,30.5,13.2,16.7%,2.8%
