代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600676,交运股份,2026-05-29,6.71,0.63,22.3,11.3,14.5%,-0.4%
603889,新澳股份,2026-05-29,5.77,0.82,15.2,9.4,40.8%,-1.5%
603551,奥普科技,2026-05-29,10.88,0.98,28.9,15.9,10.7%,2.1%
002884,凌霄泵业,2026-05-29,16.51,1.0,25.0,16.6,10.1%,0.9%
601898,中煤能源,2026-05-29,15.68,1.14,24.1,20.3,10.3%,1.4%
