代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
601600,中国铝业,2026-07-07,8.26,0.65,34.4,24.0,31.7%,-2.6%
600663,陆家嘴,2026-07-07,6.28,0.77,31.6,37.8,16.2%,-1.6%
603826,坤彩科技,2026-07-07,24.76,1.11,26.2,11.7,27.4%,1.2%
