代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
000503,国新健康,2026-07-09,6.3,0.85,32.7,31.3,13.8%,-0.5%
002052,同洲电子,2026-07-09,8.08,0.86,26.7,29.4,20.3%,3.5%
603000,人民网,2026-07-09,14.91,0.95,33.7,32.2,18.8%,1.4%
603138,海量数据,2026-07-09,13.3,1.0,22.2,16.0,31.3%,0.8%
600797,浙大网新,2026-07-09,6.33,1.01,33.3,30.1,26.4%,0.0%
603958,哈森股份,2026-07-09,16.25,1.14,22.3,13.5,32.5%,4.3%
000917,电广传媒,2026-07-09,6.6,1.15,34.1,27.2,22.4%,2.2%
