代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600119,长江投资,2026-02-06,7.0,0.41,33.3,14.4,15.2%,1.0%
002543,万和电气,2026-02-06,9.32,0.48,20.9,16.3,10.7%,0.2%
002227,奥 特 迅,2026-02-06,10.0,0.63,18.8,15.6,25.0%,1.4%
002514,宝馨科技,2026-02-06,5.24,0.89,29.6,28.9,18.5%,3.0%
