代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600476,湘邮科技,2026-02-25,13.89,0.58,27.7,29.8,14.3%,0.1%
601566,九牧王,2026-02-25,11.7,0.73,20.8,9.7,14.9%,0.7%
603567,珍宝岛,2026-02-25,8.26,1.06,32.0,15.1,12.7%,1.8%
