代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600966,博汇纸业,2026-05-20,6.06,0.58,21.9,21.6,15.8%,0.3%
603456,九洲药业,2026-05-20,13.11,0.6,30.7,21.2,22.5%,-0.8%
601319,中国人保,2026-05-20,7.04,0.62,27.6,32.0,10.6%,-0.6%
003012,东鹏控股,2026-05-20,5.48,0.82,29.5,26.9,15.9%,0.0%
002541,鸿路钢构,2026-05-20,18.33,0.83,28.9,27.4,15.2%,-2.0%
601600,中国铝业,2026-05-20,11.0,0.98,33.2,23.7,12.6%,2.8%
600848,上海临港,2026-05-20,8.9,0.99,33.3,24.1,11.5%,1.1%
