日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-15,603697,有友食品,11.34,8.0%,5.26%,12,50.0%,5.37%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-15,000863,三湘印象,5.62,6.04%,4.11%,6,50.0%,-1.50%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-15,002403,爱仕达,11.68,4.38%,3.41%,10,40.0%,-4.20%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-15,603518,锦泓集团,9.64,1.58%,2.18%,10,20.0%,-4.88%,⭐⭐⭐,历史表现平平，轻仓试错
