日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-08,001299,美能能源,11.29,2.64%,3.64%,12,75.0%,2.33%,⭐⭐⭐,历史强势基因，重仓买入
2026-05-08,002951,金时科技,16.71,0.12%,4.38%,7,66.7%,13.07%,⭐⭐⭐⭐⭐,概率占优，分批建仓
2026-05-08,002278,神开股份,10.74,1.13%,3.66%,10,55.6%,2.86%,⭐⭐⭐,概率占优，分批建仓
2026-05-08,002413,雷科防务,13.9,4.12%,13.02%,15,53.8%,2.59%,⭐⭐⭐,概率占优，分批建仓
2026-05-08,600749,西藏旅游,16.4,2.31%,5.59%,13,38.5%,3.94%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-08,605336,帅丰电器,18.18,5.03%,2.0%,13,30.8%,-0.54%,⭐⭐⭐,历史表现平平，轻仓试错
