日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-29,002348,高乐股份,15.37,5.06%,7.13%,18,64.7%,9.92%,⭐⭐⭐⭐⭐,概率占优，分批建仓
2026-05-29,000507,珠海港,5.13,1.18%,1.48%,8,62.5%,0.46%,⭐⭐⭐,概率占优，分批建仓
2026-05-29,603399,永杉锂业,17.91,4.49%,20.38%,7,57.1%,12.50%,⭐⭐⭐,概率占优，分批建仓
2026-05-29,600530,交大昂立,7.37,10.0%,3.33%,8,37.5%,-4.93%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-29,002264,新 华 都,6.82,1.19%,3.14%,14,28.6%,-4.72%,⭐⭐⭐,历史表现平平，轻仓试错
