日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-18,000155,川能动力,16.12,1.83%,2.28%,11,54.5%,5.63%,⭐⭐⭐,概率占优，分批建仓
2026-05-18,001330,博纳影业,9.46,3.39%,9.15%,11,45.5%,-5.89%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-18,000856,冀东装备,10.11,2.74%,4.18%,9,22.2%,4.87%,⭐⭐⭐,历史表现平平，轻仓试错
