日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-20,603085,天成自控,14.31,4.76%,3.44%,5,80.0%,12.00%,⭐⭐⭐⭐⭐,历史强势基因，重仓买入
2026-05-20,600929,雪天盐业,6.28,2.28%,2.11%,10,70.0%,2.05%,⭐⭐⭐,概率占优，分批建仓
2026-05-20,002302,西部建设,5.63,1.62%,1.1%,10,50.0%,3.94%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-20,002340,格林美,8.39,0.36%,2.5%,11,45.5%,0.03%,⭐⭐⭐,历史表现平平，轻仓试错
2026-05-20,600084,中信尼雅,5.1,3.66%,1.16%,9,33.3%,-1.60%,⭐⭐⭐,历史表现平平，轻仓试错
