日期,代码,名称,现价,涨跌幅,换手率,虚拟账本触发数,历史20日胜率,历史20日均益,买入信号强度,操作建议
2026-05-14,600428,中远海特,8.33,1.34%,2.08%,13,76.9%,3.37%,⭐⭐⭐,历史强势基因，重仓买入
2026-05-08,001299,美能能源,11.29,2.64%,3.64%,12,75.0%,2.33%,⭐⭐⭐,历史强势基因，重仓买入
2026-05-14,600415,小商品城,13.53,3.52%,3.85%,7,57.1%,1.46%,⭐⭐⭐,概率占优，分批建仓
2026-05-08,002278,神开股份,10.74,1.13%,3.66%,10,55.6%,2.86%,⭐⭐⭐,概率占优，分批建仓
2026-05-08,600749,西藏旅游,16.4,2.31%,5.59%,13,38.5%,3.94%,⭐⭐⭐,历史表现平平，轻仓试错
