code,name,advice,score,7日预期,14日预期,20日预期
603676,卫信康,轻仓试错,60,等待验证,等待验证,等待验证
000803,山高环能,轻仓试错,60,等待验证,等待验证,等待验证
600449,宁夏建材,轻仓试错,60,等待验证,等待验证,等待验证
600475,华光环能,轻仓试错,50,等待验证,等待验证,等待验证
000779,甘咨询,观察,40,等待验证,等待验证,等待验证
002471,中超控股,观察,20,等待验证,等待验证,等待验证
603056,德邦股份,观察,20,等待验证,等待验证,等待验证
603466,风语筑,观察,0,等待验证,等待验证,等待验证
